bg_name,bg_id,model_name,model_id,modeltype_name,modeltype_id,model_subid,image_path,frame_index,model_width,model_height,tl_x,tl_y,bl_x,bl_y,br_x,br_y,tr_x,tr_y
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0136.jpeg,136,2100.0,2970.0,782.265,156.16,795.817,822.418,1376.34,801.825,1251.13,166.912
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0137.jpeg,137,2100.0,2970.0,781.582,165.307,795.846,835.413,1380.22,813.923,1252.08,175.987
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0144.jpeg,144,2100.0,2970.0,763.236,159.839,777.83,857.189,1389.82,830.282,1253.01,168.806
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0153.jpeg,153,2100.0,2970.0,753.153,178.474,766.348,901.926,1392.06,872.27,1251.53,186.577
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0159.jpeg,159,2100.0,2970.0,752.606,234.983,772.148,901.981,1348.09,869.79,1216.24,239.567
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0161.jpeg,161,2100.0,2970.0,756.617,227.1,783.818,878.581,1340.75,844.794,1211.15,230.287
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0162.jpeg,162,2100.0,2970.0,750.958,232.866,782.475,859.511,1327.18,825.446,1196.18,234.745
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0170.jpeg,170,2100.0,2970.0,746.966,251.896,805.796,803.224,1269.4,756.422,1137.93,241.471
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0200.jpeg,200,2100.0,2970.0,780.271,289.157,796.921,819.141,1255.44,806.257,1160.25,300.78
background01,0,letter004,8,letter,1,3,background01/letter004/frame_0209.jpeg,209,2100.0,2970.0,786.886,248.204,764.487,811.888,1254.28,818.864,1190.27,273.918
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0001.jpeg,1,2100.0,2970.0,827.341,276.503,580.005,704.238,986.726,852.907,1176.11,377.74
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0007.jpeg,7,2100.0,2970.0,828.367,279.035,584.642,703.333,986.93,849.453,1173.97,378.826
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0029.jpeg,29,2100.0,2970.0,749.724,274.723,626.512,771.644,1086.76,825.146,1128.66,311.511
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0034.jpeg,34,2100.0,2970.0,744.766,276.149,694.134,792.255,1166.91,798.0,1133.97,279.914
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0048.jpeg,48,2100.0,2970.0,757.271,304.759,802.673,874.312,1294.76,819.221,1163.54,270.664
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0052.jpeg,52,2100.0,2970.0,716.017,296.996,806.26,886.388,1302.39,796.836,1131.64,240.856
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0055.jpeg,55,2100.0,2970.0,700.509,289.404,817.054,877.041,1307.66,769.978,1114.86,220.18
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0061.jpeg,61,2100.0,2970.0,679.093,298.716,827.151,872.954,1299.38,747.209,1084.24,217.344
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0072.jpeg,72,2100.0,2970.0,646.935,302.658,878.141,804.054,1285.77,634.448,1011.28,186.453
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0073.jpeg,73,2100.0,2970.0,642.985,303.679,877.883,797.911,1281.73,628.6,1004.17,187.803
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0084.jpeg,84,2100.0,2970.0,662.332,296.984,917.727,737.528,1278.25,576.382,992.7,188.425
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0090.jpeg,90,2100.0,2970.0,692.051,280.197,938.429,712.245,1292.46,563.73,1015.42,182.681
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0091.jpeg,91,2100.0,2970.0,694.565,280.42,938.595,713.468,1292.64,566.263,1017.31,183.666
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0107.jpeg,107,2100.0,2970.0,731.704,312.243,918.41,784.999,1315.43,664.167,1077.07,238.744
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0108.jpeg,108,2100.0,2970.0,725.789,317.091,902.855,793.789,1307.24,678.207,1075.43,246.621
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0129.jpeg,129,2100.0,2970.0,706.81,222.813,636.453,721.598,1110.87,750.916,1093.71,252.77
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0130.jpeg,130,2100.0,2970.0,714.865,215.669,638.795,709.473,1111.99,744.592,1100.47,249.678
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0133.jpeg,133,2100.0,2970.0,756.496,173.696,655.475,662.598,1129.17,716.445,1144.91,217.937
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0145.jpeg,145,2100.0,2970.0,789.345,233.74,655.627,706.823,1116.38,782.274,1165.94,289.723
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0150.jpeg,150,2100.0,2970.0,783.292,233.025,660.559,714.52,1124.98,779.283,1162.63,282.47
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0160.jpeg,160,2100.0,2970.0,749.616,233.422,688.899,735.125,1160.42,758.235,1135.19,256.506
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0183.jpeg,183,2100.0,2970.0,805.777,220.833,813.528,816.269,1349.48,804.172,1235.87,225.673
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0185.jpeg,185,2100.0,2970.0,798.168,216.267,807.904,821.789,1351.41,807.362,1236.39,219.764
background01,0,letter005,9,letter,1,4,background01/letter005/frame_0199.jpeg,199,2100.0,2970.0,823.161,228.427,828.777,846.608,1383.11,835.125,1268.32,230.977
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0001.jpeg,1,2100.0,2970.0,717.652,317.392,758.168,873.342,1223.61,828.871,1108.42,299.284
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0021.jpeg,21,2100.0,2970.0,716.771,299.345,724.13,863.9,1204.69,839.259,1117.89,293.234
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0036.jpeg,36,2100.0,2970.0,700.675,256.166,674.599,836.22,1179.56,827.781,1118.28,258.137
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0059.jpeg,59,2100.0,2970.0,838.697,276.337,930.355,837.418,1397.33,778.338,1233.08,245.771
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0063.jpeg,63,2100.0,2970.0,841.606,277.358,958.415,828.602,1409.33,757.589,1226.64,240.076
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0075.jpeg,75,2100.0,2970.0,827.53,266.161,994.512,795.584,1418.32,700.404,1196.26,213.673
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0104.jpeg,104,2100.0,2970.0,697.519,238.634,655.737,853.743,1191.75,856.61,1137.41,248.094
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0110.jpeg,110,2100.0,2970.0,727.344,213.049,642.64,818.199,1180.14,848.604,1168.0,235.86
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0112.jpeg,112,2100.0,2970.0,734.829,209.175,643.155,811.246,1177.01,846.637,1174.2,233.695
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0113.jpeg,113,2100.0,2970.0,737.012,212.038,640.964,812.104,1173.92,849.647,1175.85,237.477
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0121.jpeg,121,2100.0,2970.0,770.109,200.153,674.621,779.144,1192.54,818.418,1199.53,223.06
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0130.jpeg,130,2100.0,2970.0,752.319,234.736,706.221,801.28,1208.05,807.18,1167.14,240.321
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0136.jpeg,136,2100.0,2970.0,756.12,236.539,763.07,806.707,1258.2,788.874,1169.3,232.591
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0150.jpeg,150,2100.0,2970.0,807.778,252.264,943.584,809.709,1397.46,725.534,1198.27,206.695
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0167.jpeg,167,2100.0,2970.0,825.322,252.121,943.031,807.486,1401.0,732.764,1214.31,213.245
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0170.jpeg,170,2100.0,2970.0,791.877,259.466,885.623,824.701,1361.59,756.952,1191.67,223.514
background01,0,magazine001,10,magazine,2,0,background01/magazine001/frame_0175.jpeg,175,2100.0,2970.0,705.701,238.276,740.765,829.763,1251.44,783.046,1130.34,217.028
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0017.jpeg,17,2100.0,2970.0,771.628,283.573,903.667,837.639,1338.74,747.291,1153.11,233.341
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0023.jpeg,23,2100.0,2970.0,754.643,283.639,830.928,859.725,1294.37,797.443,1153.15,252.731
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0073.jpeg,73,2100.0,2970.0,713.762,271.952,760.923,831.39,1226.48,782.831,1111.57,248.437
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0081.jpeg,81,2100.0,2970.0,733.506,291.933,879.753,842.417,1317.42,740.513,1118.73,233.385
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0088.jpeg,88,2100.0,2970.0,749.455,282.189,931.425,810.156,1338.72,693.65,1116.25,214.242
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0090.jpeg,90,2100.0,2970.0,749.66,292.988,938.05,815.453,1337.53,695.988,1110.09,223.778
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0105.jpeg,105,2100.0,2970.0,756.254,310.538,935.273,837.614,1337.56,726.175,1117.99,247.239
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0106.jpeg,106,2100.0,2970.0,761.672,310.623,936.992,838.182,1341.64,728.634,1124.43,248.18
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0112.jpeg,112,2100.0,2970.0,748.372,299.826,881.604,848.336,1315.26,753.433,1127.01,246.983
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0113.jpeg,113,2100.0,2970.0,743.276,301.783,873.341,853.065,1308.85,760.874,1124.26,250.979
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0120.jpeg,120,2100.0,2970.0,713.768,290.844,771.177,860.576,1240.32,805.784,1114.84,262.938
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0123.jpeg,123,2100.0,2970.0,717.862,284.945,722.829,857.253,1206.07,835.043,1124.21,278.335
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0127.jpeg,127,2100.0,2970.0,731.462,273.378,679.477,830.858,1159.33,847.185,1135.77,291.474
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0128.jpeg,128,2100.0,2970.0,740.106,272.177,682.304,824.291,1158.74,847.151,1142.27,293.679
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0132.jpeg,132,2100.0,2970.0,776.781,262.417,672.279,786.964,1131.77,839.267,1166.42,301.003
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0133.jpeg,133,2100.0,2970.0,779.987,260.85,672.659,781.924,1130.28,837.041,1167.47,300.534
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0144.jpeg,144,2100.0,2970.0,799.701,270.16,696.156,754.118,1126.17,803.051,1166.97,303.338
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0149.jpeg,149,2100.0,2970.0,791.678,281.9,705.332,760.938,1130.33,797.292,1151.63,307.031
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0154.jpeg,154,2100.0,2970.0,768.765,264.584,697.458,761.666,1137.07,785.222,1139.65,283.218
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0155.jpeg,155,2100.0,2970.0,757.869,259.314,689.978,762.527,1134.82,784.373,1132.48,277.596
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0171.jpeg,171,2100.0,2970.0,760.459,196.398,844.572,795.541,1349.08,728.513,1189.31,161.704
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0187.jpeg,187,2100.0,2970.0,750.669,201.716,925.358,868.857,1462.82,746.962,1208.31,140.663
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0216.jpeg,216,2100.0,2970.0,723.342,292.657,753.243,824.449,1211.85,786.842,1109.6,276.554
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0217.jpeg,217,2100.0,2970.0,715.72,288.775,735.99,818.759,1193.56,785.561,1100.29,276.6
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0218.jpeg,218,2100.0,2970.0,705.292,286.077,710.564,810.704,1168.11,788.909,1089.77,281.143
background01,0,magazine002,11,magazine,2,1,background01/magazine002/frame_0222.jpeg,222,2100.0,2970.0,720.032,268.033,679.542,774.366,1129.61,783.464,1097.53,282.711
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0019.jpeg,19,2100.0,2970.0,649.593,352.514,931.043,809.985,1271.4,638.291,973.738,244.582
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0022.jpeg,22,2100.0,2970.0,650.803,336.059,932.948,810.861,1282.62,638.321,982.597,229.734
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0023.jpeg,23,2100.0,2970.0,653.714,339.861,935.38,813.144,1287.1,642.133,986.424,235.14
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0029.jpeg,29,2100.0,2970.0,652.541,358.424,927.798,856.735,1296.67,685.068,997.937,258.017
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0037.jpeg,37,2100.0,2970.0,659.2,319.705,928.687,846.111,1317.79,681.45,1020.84,228.845
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0039.jpeg,39,2100.0,2970.0,677.864,313.727,939.947,846.377,1333.99,685.678,1040.8,225.192
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0054.jpeg,54,2100.0,2970.0,761.536,306.397,923.56,875.303,1372.2,774.645,1147.18,263.113
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0056.jpeg,56,2100.0,2970.0,748.835,296.586,886.563,872.044,1344.28,782.577,1139.86,261.592
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0057.jpeg,57,2100.0,2970.0,744.323,296.303,876.77,874.186,1336.64,787.721,1136.36,264.974
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0059.jpeg,59,2100.0,2970.0,745.761,292.097,858.81,868.99,1327.47,795.75,1141.64,268.79
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0060.jpeg,60,2100.0,2970.0,750.311,290.808,853.097,869.927,1324.78,802.159,1147.32,270.647
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0093.jpeg,93,2100.0,2970.0,857.276,248.231,659.175,738.251,1133.84,876.635,1242.99,354.716
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0099.jpeg,99,2100.0,2970.0,906.021,200.435,670.577,662.021,1125.06,825.409,1282.63,323.674
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0111.jpeg,111,2100.0,2970.0,895.279,242.315,658.635,682.083,1093.33,835.051,1258.43,351.437
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0131.jpeg,131,2100.0,2970.0,582.924,233.279,368.521,718.717,829.66,810.163,960.523,303.901
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0152.jpeg,152,2100.0,2970.0,377.137,237.055,223.722,773.313,724.915,799.447,783.795,269.981
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0154.jpeg,154,2100.0,2970.0,377.396,242.031,237.221,783.265,740.885,801.571,786.051,270.122
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0158.jpeg,158,2100.0,2970.0,400.824,255.652,282.679,803.134,787.908,808.572,811.211,275.044
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0170.jpeg,170,2100.0,2970.0,568.171,261.807,532.663,818.74,1032.43,800.588,977.686,264.66
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0177.jpeg,177,2100.0,2970.0,688.829,266.947,698.394,813.226,1182.65,781.852,1087.2,260.085
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0178.jpeg,178,2100.0,2970.0,703.518,264.827,720.175,811.086,1202.09,778.967,1100.17,257.222
background01,0,magazine003,12,magazine,2,2,background01/magazine003/frame_0179.jpeg,179,2100.0,2970.0,714.033,263.65,735.401,808.289,1215.79,776.221,1109.77,256.078
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0004.jpeg,4,2100.0,2970.0,770.779,343.372,851.837,851.357,1265.65,794.653,1130.18,319.442
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0018.jpeg,18,2100.0,2970.0,744.732,366.807,827.326,843.595,1218.23,786.988,1086.4,342.719
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0025.jpeg,25,2100.0,2970.0,745.425,385.495,829.705,847.22,1209.66,789.293,1077.17,358.842
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0040.jpeg,40,2100.0,2970.0,765.768,389.164,852.389,812.941,1207.0,759.403,1076.1,364.969
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0042.jpeg,42,2100.0,2970.0,774.795,384.769,862.82,805.453,1216.03,751.888,1084.28,359.919
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0047.jpeg,47,2100.0,2970.0,780.43,393.923,873.436,818.304,1227.12,762.627,1089.88,368.186
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0049.jpeg,49,2100.0,2970.0,774.877,404.312,867.391,833.201,1224.67,775.397,1087.41,377.638
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0073.jpeg,73,2100.0,2970.0,809.134,312.142,863.987,851.564,1316.11,816.508,1192.69,304.145
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0078.jpeg,78,2100.0,2970.0,813.453,320.186,843.649,882.57,1318.05,859.829,1210.83,319.067
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0090.jpeg,90,2100.0,2970.0,803.276,251.208,774.372,851.952,1296.99,855.165,1237.66,262.415
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0095.jpeg,95,2100.0,2970.0,785.128,247.794,743.349,855.585,1275.23,863.789,1224.51,260.701
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0105.jpeg,105,2100.0,2970.0,729.093,211.846,652.164,838.934,1206.98,858.531,1185.36,232.934
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0107.jpeg,107,2100.0,2970.0,718.383,198.978,639.872,834.085,1197.84,853.502,1178.4,219.864
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0115.jpeg,115,2100.0,2970.0,698.735,190.959,615.43,840.144,1186.92,860.63,1168.04,209.614
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0116.jpeg,116,2100.0,2970.0,697.667,192.285,612.654,843.196,1185.07,864.287,1168.45,210.926
background01,0,magazine004,13,magazine,2,3,background01/magazine004/frame_0125.jpeg,125,2100.0,2970.0,670.106,162.979,575.113,828.083,1162.0,848.998,1151.92,182.769
